Page no.,Page URL,Date Sent,Location,Cost,Weight,Paid/Forwarded/Due,Transcriber's Note
317,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-317,10/31/1751,Boston,19.1.0.1.,190.16,,
317,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-317,10/31/1751,NYork,15.4.1.0.,85.8,,
317,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-317,10/31/1751,Newport,3.1.,35.16,,
317,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-317,10/31/1751,Trenton,1.1.,4,,
317,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-317,10/31/1751,Brunswick,1.0.1.0,8,,
317,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-317,10/31/1751,Amboy,1,2,,
317,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-317,10/31/1751,Boydshole,4.1.0.0,27.8,,
317,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-317,10/31/1751,WmsBurgh,3.1.0.1,44:8,,
317,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-317,10/31/1751,New York ,,,Post 6 Dwt.,
317,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-317,10/31/1751,Annapolis,,,Post 6:16 dwt.,
321,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-321,11/14/1751,Boston,21.0.0.0,148,,
321,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-321,11/14/1751,Newport,6.3.1.0,110.8,,
321,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-321,11/14/1751,New York,20.2.2.1.,110,,
321,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-321,11/14/1751,Brunswick,2,4,,
321,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-321,11/14/1751,Amboy,1,2,,
321,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-321,11/14/1751,Trenton,1,2:16,,
321,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-321,11/21/1751,Boston,13.1.0.0.,105,pd. 14 dwt.,
321,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-321,11/21/1751,NYork,20.5.2:1.,142.8,,
321,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-321,11/21/1751,Amboy,1,2,,
323,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-323,11/28/1751,Boston,15.1.0.0,107:8,,
323,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-323,11/28/1751,Rhodeisland,2.1,42:,,
323,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-323,11/28/1751,New York,27.7.0.0,140:81,pd. 6 dwt.,
323,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-323,11/28/1751,Amboy,1,4:16,,
323,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-323,11/28/1751,Trenton,2,2:16,,
325,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-325,12/7/1751,Virginia,2.2.1-0,38:8,,
325,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-325,12/7/1751,Annapolis,4.1.1.,30.8,,
325,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-325,12/7/1751,Port,23.0,,,
325,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-325,12/11/1751,Boston,11.4.2.0,183,,
325,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-325,12/11/1751,Rhodeisland,8.0.0.0,53,,
325,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-325,12/11/1751,New York,97.16.6.1,487.8,pd 3 dwt.,
325,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-325,12/11/1751,Amboy,2,5.8,,
325,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-325,12/11/1751,Brunswick,5,14.8,,
327,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-327,12/24/1751,Boston,23.2.0.0,299.0,,
327,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-327,12/24/1751,NYork,16.5.2.0,111.8,pd. 116 dwt.,
327,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-327,12/24/1751,Newport,5.1.1.0,70:16,,
327,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-327,12/24/1751,Brunswick,1,2,,
327,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-327,12/24/1751,Trenton,2,4,,
327,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-327,12/24/1751,Port,,,3 letters at 2 dwt. 2/6,
329,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-329,1/5/1752,Chester,8.0.0.0,17,,
329,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-329,1/5/1752,New Castle,9.1.0.0,30:8,,
329,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-329,1/5/1752,Annapolis,3.0.0.0,28.16,,
329,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-329,1/5/1752,Norfolk,1,5,,
329,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-329,1/8/1752,Boston,19.2.0.0,163.16,pd. 14 dwt.,
329,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-329,1/8/1752,New York,12.2.1,71,pd. 12 dwt.,
329,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-329,1/8/1752,Rhodeisland,1,7,pd. 28 dwt.,
329,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-329,1/8/1752,Amboy,1,2:16,,
331,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-331,1/25/1752,Boston,17.0.0.0,123,,
331,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-331,1/25/1752,Newport,7,28,,
331,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-331,1/25/1752,New York,16.1,60,pd. 18 dwt.,
331,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-331,1/25/1752,Brunswick,2,4,,
331,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-331,1/25/1752,,,,Rider 6 dwt.,
331,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-331,2/5/1752,WmsBurgh,2:0:0:0,10,,
331,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-331,2/5/1752,Annapolis,0:1:1:,15,,
331,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-331,2/5/1752,New Castle,1:0:0:0,3,forwarded,
331,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-331,2/5/1752,Chester,1,3,forwarded,
333,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-333,2/12/1752,Boston,8:1:0:1,116:8,,
333,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-333,2/12/1752,R. Island,3,21,,
333,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-333,2/12/1752,NLondon,3,19:8,,
333,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-333,2/12/1752,NYork,21:2:1:1,106:8,,
333,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-333,2/12/1752,Amboy,2:1:,10,,
333,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-333,2/12/1752,Brunswick,1:,2,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/27/1752,Boston,24:4:1:0,250,pd. 7 dwt.,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/27/1752,R. Island,11:1:,97,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/27/1752,N. London,9:3:,90,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/27/1752,NYork,15:21:,69:8,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/27/1752,Amboy,4:1:,15:8,,
336,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-336,2/27/1752,Trenton,1:1,4:,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-339,3/8/1752,Williamsburg,1:1:0:0,15:16,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-339,3/8/1752,Annapolis,10:2:1:1,63:,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-339,3/8/1752,New Castle,4:1:0:0,23,forwdd. 17 dwt,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-339,3/12/1752,Boston,22:2:0:0,188:0,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-339,3/12/1752,Rhode Island,6,1,72:16:00,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-339,3/12/1752,New York,17:5:3:0,106:8,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-339,3/12/1752,Trenton,2,2:16,,
339,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-339,3/12/1752,Amboy,1,2:16,,
342,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-342,3/25/1752,Boston,13:1:0:0,107,,
342,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-342,3/25/1752,Rhode Island,0:1:0:0,14,,
342,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-342,3/25/1752,New York,10:1:1:0,51:8,,
342,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-342,3/25/1752,Amboy,2,4:16,,
342,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-342,3/25/1752,Brunswick,1:0:1:0,8:16,,
345,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-345,4/2/1752,Boston,24:3:0:0,219:,,
345,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-345,4/2/1752,Rhode Island,2:0:0:1,56:16,,
345,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-345,4/2/1752,New York,32:3:2:1,181:16,,
345,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-345,4/2/1752,Amboy,2,4,,
345,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-345,4/2/1752,Burlington,1,2,,
345,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-345,4/3/1752,Williamsburg,2:0:0:0,10:16,,
345,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-345,4/3/1752,Annapolis,5:2:0:0,32:8,forwdd. 9:8 dwt.,
347,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-347,4/9/1752,Boston,12:1:0:0,104:8,,
347,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-347,4/9/1752,Rhode Island,1,7,,
347,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-347,4/9/1752,New York,10:3,53,,
347,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-347,4/9/1752,Amboy,3,6,,
347,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-347,4/9/1752,Brunswick,1,2,,
348,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-348,4/16/1752,Boston,10:0:0:0,70:0,,
348,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-348,4/16/1752,Rhode Island,2:1:0:0,28:0,,
348,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-348,4/16/1752,New London,1:1,18:16,,
348,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-348,4/16/1752,New York,13:,42:8,,
348,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-348,4/16/1752,Brunswick,2,4,,
348,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-348,4/16/1752,Trenton,3,4,,
348,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-348,4/16/1752,Burlington,2,2:16,,
350,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-350,4/23/1752,Boston,14:2:2:0,172,,
350,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-350,4/23/1752,New York,12:0:0:0,42,,
350,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-350,4/23/1752,Amboy,2:1:0:0,8,,
350,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-350,4/23/1752,Trenton,1,1:8,,
351,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-351,4/30/1752,Boston,7:1:1:1,126,Paid 16 dwt.,
351,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-351,4/30/1752,Rhode Island,2,14,,
351,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-351,4/30/1752,New York,16:3:1:1,102,,
351,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-351,4/30/1752,Brunswick,1,2,,
351,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-351,5/3/1752,Annapolis,1:1:0:0,9:16,,
351,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-351,5/3/1752,Chester,1,2:16,,
353,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-353,5/7/1752,Boston,18:2:0:0,159,,
353,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-353,5/7/1752,Rhode Island,1:1,21,Paid 7 dwt.,
353,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-353,5/7/1752,New York,19:4:2:0,103:16,pd. 9 dwt.,
353,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-353,5/7/1752,Amboy,1:0:1,9,,
353,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-353,5/7/1752,Brunswick,1:1,6,,
353,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-353,5/7/1752,Trenton,1:1,4,,
354,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-354,5/14/1752,Boston,23:2:0:0,194,pd. 14 dwt.,
354,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-354,5/14/1752,Rhode Island,3,21,,
354,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-354,5/14/1752,New York,14:1:3:1,106,pd. 12 dwt.,
354,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-354,5/14/1752,New London,1,12,,
354,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-354,5/14/1752,Amboy,1,4,,
354,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-354,5/14/1752,Trenton,1,1:8,,
354,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-354,5/19/1752,Annapolis,1,3,,
354,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-354,5/19/1752,Williamsburg,0.0.0.1,80.,,
354,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-354,5/19/1752,Sista Port,3 dwt.,,,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/21/1752,Boston,24:3:2:0,266:,,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/21/1752,Rhode Island,6:1:0:0,56:16,,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/21/1752,New York,22:3:1:0,105:16,pd. 3 dwt.,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/21/1752,Amboy,1,2:16,,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/21/1752,Brunswick,1,2:,,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/21/1752,Trenton,4,5:8,,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/28/1752,Boston,21:2:1:0,207:0,,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/28/1752,Rhode Island,4,28,,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/28/1752,New York,13:3:1:1,86,pd. 12 dwt.,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/28/1752,Amboy,1,2,,
355,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-355,5/28/1752,Trenton,3,4,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/1/1752,Annapolis,1.0.0.0,3:16,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/1/1752,Wmsburgh,3.1.2.0,55.0,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/1/1752,Sista,12.16,,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/4/1752,Trenton,1.0.0.0,1:8,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/4/1752,Brunswick,3.1,10:0,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/4/1752,NYork,15.3.1.0,82:0,pd. 3:8 dwt.,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/4/1752,Boston,13.1.0.0,105.16,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/4/1752,Newport,4.1.0.0,42.0,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/10/1752,Boston,12:0:0:0,85,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/10/1752,R. Island,4,28,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/10/1752,NYork,13:4:,68,pd. 3 dwt.,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/10/1752,Brunswick,2,4,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/10/1752,Trenton,1,2,forwarded,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/13/1752,Wmsburgh,:1- :0,10,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-358,6/13/1752,Annapolis,5,17,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-359,6/18/1752,Boston,19:1:0:0,152,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-359,6/18/1752,R. Island,2:1: ,28,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-359,6/18/1752,NYork,9:1,35,,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-359,6/18/1752,Amboy,1,12,forward 10 dwt.,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-359,6/18/1752,Brunswick,1,9,forwarded,
358,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-359,6/18/1752,Trenton,1,2,,
362,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-362,6/25/1752,Boston,12:1:0:0,99,,
362,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-362,6/25/1752,R. Island,3,21,,
362,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-362,6/25/1752,NYork,11:4:0:0,63,,
362,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-362,6/25/1752,Amboy,1,2,,
362,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-362,6/25/1752,Brunswick,1,2,,
362,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-362,6/26/1752,Wmsburgh,2:1:0:0,20,pd. 5 dwt.,
362,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-362,6/26/1752,Annapolis,3:2:0:0,23,,
362,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-362,7/2/1752,Boston,14:0:1:0,121,,
362,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-362,7/2/1752,NYork,9,31:16,pd. 7 dwt.,
362,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-362,7/2/1752,Trenton,2,2:16,,
363,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-363,7/9/1752,Boston,12:0:0:0,85:16,,
363,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-363,7/9/1752,R. Island,4:1:0:0,42:,,
363,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-363,7/9/1752,NYork,6:7:1:,63,pd. 3 dwt.,
363,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-363,7/9/1752,Amboy,1,2,,
363,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-363,7/9/1752,Trenton,1,1:8,,
365,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-365,7/10/1752,Wmsburgh,4:1:0:0,32,pd. 5 dwt. forwarded 2,
365,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-365,7/10/1752,Newport,3,15,,
365,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-365,7/10/1752,Annapolis,9:2,39,,
365,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-365,7/16/1752,Boston,9:1:0:0,77,pd. 7:8 dwt.,
365,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-365,7/16/1752,R. Island,4,23,forward 16 dwt.,
365,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-365,7/16/1752,NYork,9:1:1:,45:8,,
365,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-365,7/16/1752,Amboy,3,6,,
365,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-365,7/16/1752,Trenton,1,1:8,,
368,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-368,7/23/1752,Boston,14:1:0:0,118:5,pd. 7:8,
368,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-368,7/23/1752,R. Island,4,23,,
368,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-368,7/23/1752,NYork,26:5:00,133,,
368,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-368,7/23/1752,Burlington,1,3,,
368,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-368,7/23/1752,Trenton,1,1:8,,
368,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-368,7/24/1752,Wmsburgh,6:2:0:0,75,,
368,https://diglib.amphilsoc.org/islandora/object/franklin-postal-book-368,7/24/1752,Annapolis,5:2:1:0,38,,
